book,chapter,verse,subtitle,text,source_url
2-reyes,1,1,Muerte de Ocozías,"Después de la muerte de Acab, se rebeló Moab contra Israel. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,2,Muerte de Ocozías,"Y Ocozías cayó por la ventana de una sala de la casa que tenía en Samaria; y estando enfermo, envió mensajeros, y les dijo: Id y consultad a Baal-zebub dios de Ecrón, si he de sanar de esta mi enfermedad. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,3,Muerte de Ocozías,"Entonces el ángel de Jehová habló a Elías tisbita, diciendo: Levántate, y sube a encontrarte con los mensajeros del rey de Samaria, y diles: ¿No hay Dios en Israel, que vais a consultar a Baal-zebub dios de Ecrón? ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,4,Muerte de Ocozías,"Por tanto, así ha dicho Jehová: Del lecho en que estás no te levantarás, sino que ciertamente morirás. Y Elías se fue. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,5,Muerte de Ocozías,"Cuando los mensajeros se volvieron al rey, él les dijo: ¿Por qué os habéis vuelto? ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,6,Muerte de Ocozías,"Ellos le respondieron: Encontramos a un varón que nos dijo: Id, y volveos al rey que os envió, y decidle: Así ha dicho Jehová: ¿No hay Dios en Israel, que tú envías a consultar a Baal-zebub dios de Ecrón? Por tanto, del lecho en que estás no te levantarás; de cierto morirás. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,7,Muerte de Ocozías,"Entonces él les dijo: ¿Cómo era aquel varón que encontrasteis, y os dijo tales palabras? ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,8,Muerte de Ocozías,"Y ellos le respondieron: Un varón que tenía vestido de pelo, y ceñía sus lomos con un cinturón de cuero. Entonces él dijo: Es Elías tisbita. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,9,Muerte de Ocozías,"Luego envió a él un capitán de cincuenta con sus cincuenta, el cual subió a donde él estaba; y he aquí que él estaba sentado en la cumbre del monte. Y el capitán le dijo: Varón de Dios, el rey ha dicho que desciendas. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,10,Muerte de Ocozías,"Y Elías respondió y dijo al capitán de cincuenta: Si yo soy varón de Dios, descienda fuego del cielo, y consúmate con tus cincuenta. Y descendió fuego del cielo, que lo consumió a él y a sus cincuenta. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,11,Muerte de Ocozías,"Volvió el rey a enviar a él otro capitán de cincuenta con sus cincuenta; y le habló y dijo: Varón de Dios, el rey ha dicho así: Desciende pronto. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,12,Muerte de Ocozías,"Y le respondió Elías y dijo: Si yo soy varón de Dios, descienda fuego del cielo, y consúmate con tus cincuenta. Y descendió fuego del cielo, y lo consumió a él y a sus cincuenta. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,13,Muerte de Ocozías,"Volvió a enviar al tercer capitán de cincuenta con sus cincuenta; y subiendo aquel tercer capitán de cincuenta, se puso de rodillas delante de Elías y le rogó, diciendo: Varón de Dios, te ruego que sea de valor delante de tus ojos mi vida, y la vida de estos tus cincuenta siervos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,14,Muerte de Ocozías,"He aquí ha descendido fuego del cielo, y ha consumido a los dos primeros capitanes de cincuenta con sus cincuenta; sea estimada ahora mi vida delante de tus ojos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,15,Muerte de Ocozías,"Entonces el ángel de Jehová dijo a Elías: Desciende con él; no tengas miedo de él. Y él se levantó, y descendió con él al rey. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,16,Muerte de Ocozías,"Y le dijo: Así ha dicho Jehová: Por cuanto enviaste mensajeros a consultar a Baal-zebub dios de Ecrón, ¿no hay Dios en Israel para consultar en su palabra? No te levantarás, por tanto, del lecho en que estás, sino que de cierto morirás. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,17,Muerte de Ocozías,"Y murió conforme a la palabra de Jehová, que había hablado Elías. Reinó en su lugar Joram, en el segundo año de Joram hijo de Josafat, rey de Judá; porque Ocozías no tenía hijo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,1,18,Muerte de Ocozías,"Los demás hechos de Ocozías, ¿no están escritos en el libro de las crónicas de los reyes de Israel? ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=1&version=rv60
2-reyes,2,1,Eliseo sucede a Elías,"Aconteció que cuando quiso Jehová alzar a Elías en un torbellino al cielo, Elías venía con Eliseo de Gilgal. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,2,Eliseo sucede a Elías,"Y dijo Elías a Eliseo: Quédate ahora aquí, porque Jehová me ha enviado a Bet-el. Y Eliseo dijo: Vive Jehová, y vive tu alma, que no te dejaré. Descendieron, pues, a Bet-el. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,3,Eliseo sucede a Elías,"Y saliendo a Eliseo los hijos de los profetas que estaban en Bet-el, le dijeron: ¿Sabes que Jehová te quitará hoy a tu señor de sobre ti? Y él dijo: Sí, yo lo sé; callad. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,4,Eliseo sucede a Elías,"Y Elías le volvió a decir: Eliseo, quédate aquí ahora, porque Jehová me ha enviado a Jericó. Y él dijo: Vive Jehová, y vive tu alma, que no te dejaré. Vinieron, pues, a Jericó. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,5,Eliseo sucede a Elías,"Y se acercaron a Eliseo los hijos de los profetas que estaban en Jericó, y le dijeron: ¿Sabes que Jehová te quitará hoy a tu señor de sobre ti? El respondió: Sí, yo lo sé; callad. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,6,Eliseo sucede a Elías,"Y Elías le dijo: Te ruego que te quedes aquí, porque Jehová me ha enviado al Jordán. Y él dijo: Vive Jehová, y vive tu alma, que no te dejaré. Fueron, pues, ambos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,7,Eliseo sucede a Elías,"Y vinieron cincuenta varones de los hijos de los profetas, y se pararon delante a lo lejos; y ellos dos se pararon junto al Jordán. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,8,Eliseo sucede a Elías,"Tomando entonces Elías su manto, lo dobló, y golpeó las aguas, las cuales se apartaron a uno y a otro lado, y pasaron ambos por lo seco. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,9,Eliseo sucede a Elías,"Cuando habían pasado, Elías dijo a Eliseo: Pide lo que quieras que haga por ti, antes que yo sea quitado de ti. Y dijo Eliseo: Te ruego que una doble porción de tu espíritu sea sobre mí. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,10,Eliseo sucede a Elías,"El le dijo: Cosa difícil has pedido. Si me vieres cuando fuere quitado de ti, te será hecho así; mas si no, no. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,11,Eliseo sucede a Elías,"Y aconteció que yendo ellos y hablando, he aquí un carro de fuego con caballos de fuego apartó a los dos; y Elías subió al cielo en un torbellino. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,12,Eliseo sucede a Elías,"Viéndolo Eliseo, clamaba: ¡Padre mío, padre mío, carro de Israel y su gente de a caballo! Y nunca más le vio; y tomando sus vestidos, los rompió en dos partes. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,13,Eliseo sucede a Elías,"Alzó luego el manto de Elías que se le había caído, y volvió, y se paró a la orilla del Jordán. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,14,Eliseo sucede a Elías,"Y tomando el manto de Elías que se le había caído, golpeó las aguas, y dijo: ¿Dónde está Jehová, el Dios de Elías? Y así que hubo golpeado del mismo modo las aguas, se apartaron a uno y a otro lado, y pasó Eliseo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,15,Eliseo sucede a Elías,"Viéndole los hijos de los profetas que estaban en Jericó al otro lado, dijeron: El espíritu de Elías reposó sobre Eliseo. Y vinieron a recibirle, y se postraron delante de él. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,16,Eliseo sucede a Elías,"Y dijeron: He aquí hay con tus siervos cincuenta varones fuertes; vayan ahora y busquen a tu señor; quizá lo ha levantado el Espíritu de Jehová, y lo ha echado en algún monte o en algún valle. Y él les dijo: No enviéis. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,17,Eliseo sucede a Elías,"Mas ellos le importunaron, hasta que avergonzándose dijo: Enviad. Entonces ellos enviaron cincuenta hombres, los cuales lo buscaron tres días, mas no lo hallaron. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,18,Eliseo sucede a Elías,"Y cuando volvieron a Eliseo, que se había quedado en Jericó, él les dijo: ¿No os dije yo que no fueseis? ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,19,Eliseo sucede a Elías,"Y los hombres de la ciudad dijeron a Eliseo: He aquí, el lugar en donde está colocada esta ciudad es bueno, como mi señor ve; mas las aguas son malas, y la tierra es estéril. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,20,Eliseo sucede a Elías,"Entonces él dijo: Traedme una vasija nueva, y poned en ella sal. Y se la trajeron. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,21,Eliseo sucede a Elías,"Y saliendo él a los manantiales de las aguas, echó dentro la sal, y dijo: Así ha dicho Jehová: Yo sané estas aguas, y no habrá más en ellas muerte ni enfermedad. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,22,Eliseo sucede a Elías,"Y fueron sanas las aguas hasta hoy, conforme a la palabra que habló Eliseo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,23,Eliseo sucede a Elías,"Después subió de allí a Bet-el; y subiendo por el camino, salieron unos muchachos de la ciudad, y se burlaban de él, diciendo: ¡Calvo, sube! ¡calvo, sube! ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,24,Eliseo sucede a Elías,"Y mirando él atrás, los vio, y los maldijo en el nombre de Jehová. Y salieron dos osos del monte, y despedazaron de ellos a cuarenta y dos muchachos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,2,25,Eliseo sucede a Elías,"De allí fue al monte Carmelo, y de allí volvió a Samaria. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=2&version=rv60
2-reyes,3,1,Reinado de Joram de Israel,Joram hijo de Acab comenzó a reinar en Samaria sobre Israel el año dieciocho de Josafat rey de Judá; y reinó doce años. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=3&version=rv60
2-reyes,3,2,Reinado de Joram de Israel,"E hizo lo malo ante los ojos de Jehová, aunque no como su padre y su madre; porque quitó las estatuas de Baal que su padre había hecho. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=3&version=rv60
2-reyes,3,3,Reinado de Joram de Israel,"Pero se entregó a los pecados de Jeroboam hijo de Nabat, que hizo pecar a Israel, y no se apartó de ellos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=2-reyes&capitulo=3&version=rv60
