"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"130","zacarias","9","9","El futuro rey de Sion","Alégrate mucho, hija de Sion; da voces de júbilo, hija de Jerusalén; he aquí tu rey vendrá a ti, justo y salvador, humilde, y cabalgando sobre un asno, sobre un pollino hijo de asna.","zacarias_9_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"131","zacarias","9","10","El futuro rey de Sion","Y de Efraín destruiré los carros, y los caballos de Jerusalén, y los arcos de guerra serán quebrados; y hablará paz a las naciones, y su señorío será de mar a mar, y desde el río hasta los fines de la tierra.","zacarias_9_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"132","zacarias","9","11","El futuro rey de Sion","Y tú también por la sangre de tu pacto serás salva; yo he sacado tus presos de la cisterna en que no hay agua.","zacarias_9_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"133","zacarias","9","12","El futuro rey de Sion","Volveos a la fortaleza, oh prisioneros de esperanza; hoy también os anuncio que os restauraré el doble.","zacarias_9_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"134","zacarias","9","13","El futuro rey de Sion","Porque he entesado para mí a Judá como arco, e hice a Efraín su flecha, y despertaré a tus hijos, oh Sion, contra tus hijos, oh Grecia, y te pondré como espada de valiente.","zacarias_9_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"135","zacarias","9","14","El futuro rey de Sion","Y Jehová será visto sobre ellos, y su dardo saldrá como relámpago; y Jehová el Señor tocará trompeta, e irá entre torbellinos del austro.","zacarias_9_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"136","zacarias","9","15","El futuro rey de Sion","Jehová de los ejércitos los amparará, y ellos devorarán, y hollarán las piedras de la honda, y beberán, y harán estrépito como tomados de vino; y se llenarán como tazón, o como cuernos del altar.","zacarias_9_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"137","zacarias","9","16","El futuro rey de Sion","Y los salvará en aquel día Jehová su Dios como rebaño de su pueblo; porque como piedras de diadema serán enaltecidos en su tierra.","zacarias_9_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"138","zacarias","9","17","El futuro rey de Sion","Porque ¡cuánta es su bondad, y cuánta su hermosura! El trigo alegrará a los jóvenes, y el vino a las doncellas.","zacarias_9_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=9&version=rv60","",""
"139","zacarias","10","1","Jehová redimirá a su pueblo","Pedid a Jehová lluvia en la estación tardía. Jehová hará relámpagos, y os dará lluvia abundante, y hierba verde en el campo a cada uno.","zacarias_10_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"140","zacarias","10","2","Jehová redimirá a su pueblo","Porque los terafines han dado vanos oráculos, y los adivinos han visto mentira, han hablado sueños vanos, y vano es su consuelo; por lo cual el pueblo vaga como ovejas, y sufre porque no tiene pastor.","zacarias_10_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"141","zacarias","10","3","Jehová redimirá a su pueblo","Contra los pastores se ha encendido mi enojo, y castigaré a los jefes; pero Jehová de los ejércitos visitará su rebaño, la casa de Judá, y los pondrá como su caballo de honor en la guerra.","zacarias_10_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"142","zacarias","10","4","Jehová redimirá a su pueblo","De él saldrá la piedra angular, de él la clavija, de él el arco de guerra, de él también todo apremiador.","zacarias_10_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"143","zacarias","10","5","Jehová redimirá a su pueblo","Y serán como valientes que en la batalla huellan al enemigo en el lodo de las calles; y pelearán, porque Jehová estará con ellos; y los que cabalgan en caballos serán avergonzados.","zacarias_10_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"144","zacarias","10","6","Jehová redimirá a su pueblo","Porque yo fortaleceré la casa de Judá, y guardaré la casa de José, y los haré volver; porque de ellos tendré piedad, y serán como si no los hubiera desechado; porque yo soy Jehová su Dios, y los oiré.","zacarias_10_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"145","zacarias","10","7","Jehová redimirá a su pueblo","Y será Efraín como valiente, y se alegrará su corazón como a causa del vino; sus hijos también verán, y se alegrarán; su corazón se gozará en Jehová.","zacarias_10_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"146","zacarias","10","8","Jehová redimirá a su pueblo","Yo los llamaré con un silbido, y los reuniré, porque los he redimido; y serán multiplicados tanto como fueron antes.","zacarias_10_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"147","zacarias","10","9","Jehová redimirá a su pueblo","Bien que los esparciré entre los pueblos, aun en lejanos países se acordarán de mí; y vivirán con sus hijos, y volverán.","zacarias_10_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"148","zacarias","10","10","Jehová redimirá a su pueblo","Porque yo los traeré de la tierra de Egipto, y los recogeré de Asiria; y los traeré a la tierra de Galaad y del Líbano, y no les bastará.","zacarias_10_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"149","zacarias","10","11","Jehová redimirá a su pueblo","Y la tribulación pasará por el mar, y herirá en el mar las ondas, y se secarán todas las profundidades del río; y la soberbia de Asiria será derribada, y se perderá el cetro de Egipto.","zacarias_10_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"150","zacarias","10","12","Jehová redimirá a su pueblo","Y yo los fortaleceré en Jehová, y caminarán en su nombre, dice Jehová.","zacarias_10_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=10&version=rv60","",""
"151","zacarias","11","1","","Oh Líbano, abre tus puertas, y consuma el fuego tus cedros.","zacarias_11_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"152","zacarias","11","2","","Aúlla, oh ciprés, porque el cedro cayó, porque los árboles magníficos son derribados. Aullad, encinas de Basán, porque el bosque espeso es derribado.","zacarias_11_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"153","zacarias","11","3","","Voz de aullido de pastores, porque su magnificencia es asolada; estruendo de rugidos de cachorros de leones, porque la gloria del Jordán es destruida.","zacarias_11_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"154","zacarias","11","4","Los pastores inútiles","Así ha dicho Jehová mi Dios: Apacienta las ovejas de la matanza,","zacarias_11_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"155","zacarias","11","5","Los pastores inútiles","a las cuales matan sus compradores, y no se tienen por culpables; y el que las vende, dice: Bendito sea Jehová, porque he enriquecido; ni sus pastores tienen piedad de ellas.","zacarias_11_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"156","zacarias","11","6","Los pastores inútiles","Por tanto, no tendré ya más piedad de los moradores de la tierra, dice Jehová; porque he aquí, yo entregaré los hombres cada cual en mano de su compañero y en mano de su rey; y asolarán la tierra, y yo no los libraré de sus manos.","zacarias_11_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"157","zacarias","11","7","Los pastores inútiles","Apacenté, pues, las ovejas de la matanza, esto es, a los pobres del rebaño. Y tomé para mí dos cayados: al uno puse por nombre Gracia, y al otro Ataduras; y apacenté las ovejas.","zacarias_11_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"158","zacarias","11","8","Los pastores inútiles","Y destruí a tres pastores en un mes; pues mi alma se impacientó contra ellos, y también el alma de ellos me aborreció a mí.","zacarias_11_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"159","zacarias","11","9","Los pastores inútiles","Y dije: No os apacentaré; la que muriere, que muera; y la que se perdiere, que se pierda; y las que quedaren, que cada una coma la carne de su compañera.","zacarias_11_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"160","zacarias","11","10","Los pastores inútiles","Tomé luego mi cayado Gracia, y lo quebré, para romper mi pacto que concerté con todos los pueblos.","zacarias_11_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"161","zacarias","11","11","Los pastores inútiles","Y fue deshecho en ese día, y así conocieron los pobres del rebaño que miraban a mí, que era palabra de Jehová.","zacarias_11_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"162","zacarias","11","12","Los pastores inútiles","Y les dije: Si os parece bien, dadme mi salario; y si no, dejadlo. Y pesaron por mi salario treinta piezas de plata.","zacarias_11_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"163","zacarias","11","13","Los pastores inútiles","Y me dijo Jehová: Echalo al tesoro; ¡hermoso precio con que me han apreciado! Y tomé las treinta piezas de plata, y las eché en la casa de Jehová al tesoro.","zacarias_11_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"164","zacarias","11","14","Los pastores inútiles","Quebré luego el otro cayado, Ataduras, para romper la hermandad entre Judá e Israel.","zacarias_11_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"165","zacarias","11","15","Los pastores inútiles","Y me dijo Jehová: Toma aún los aperos de un pastor insensato;","zacarias_11_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"166","zacarias","11","16","Los pastores inútiles","porque he aquí, yo levanto en la tierra a un pastor que no visitará las perdidas, ni buscará la pequeña, ni curará la perniquebrada, ni llevará la cansada a cuestas, sino que comerá la carne de la gorda, y romperá sus pezuñas.","zacarias_11_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"167","zacarias","11","17","Los pastores inútiles","¡Ay del pastor inútil que abandona el ganado! Hiera la espada su brazo, y su ojo derecho; del todo se secará su brazo, y su ojo derecho será enteramente oscurecido.","zacarias_11_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=11&version=rv60","",""
"168","zacarias","12","1","Liberación futura de Jerusalén","Profecía de la palabra de Jehová acerca de Israel. Jehová, que extiende los cielos y funda la tierra, y forma el espíritu del hombre dentro de él, ha dicho:","zacarias_12_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"169","zacarias","12","2","Liberación futura de Jerusalén","He aquí yo pongo a Jerusalén por copa que hará temblar a todos los pueblos de alrededor contra Judá, en el sitio contra Jerusalén.","zacarias_12_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"170","zacarias","12","3","Liberación futura de Jerusalén","Y en aquel día yo pondré a Jerusalén por piedra pesada a todos los pueblos; todos los que se la cargaren serán despedazados, bien que todas las naciones de la tierra se juntarán contra ella.","zacarias_12_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"171","zacarias","12","4","Liberación futura de Jerusalén","En aquel día, dice Jehová, heriré con pánico a todo caballo, y con locura al jinete; mas sobre la casa de Judá abriré mis ojos, y a todo caballo de los pueblos heriré con ceguera.","zacarias_12_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"172","zacarias","12","5","Liberación futura de Jerusalén","Y los capitanes de Judá dirán en su corazón: Tienen fuerza los habitantes de Jerusalén en Jehová de los ejércitos, su Dios.","zacarias_12_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"173","zacarias","12","6","Liberación futura de Jerusalén","En aquel día pondré a los capitanes de Judá como brasero de fuego entre leña, y como antorcha ardiendo entre gavillas; y consumirán a diestra y a siniestra a todos los pueblos alrededor; y Jerusalén será otra vez habitada en su lugar, en Jerusalén.","zacarias_12_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"174","zacarias","12","7","Liberación futura de Jerusalén","Y librará Jehová las tiendas de Judá primero, para que la gloria de la casa de David y del habitante de Jerusalén no se engrandezca sobre Judá.","zacarias_12_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"175","zacarias","12","8","Liberación futura de Jerusalén","En aquel día Jehová defenderá al morador de Jerusalén; el que entre ellos fuere débil, en aquel tiempo será como David; y la casa de David como Dios, como el ángel de Jehová delante de ellos.","zacarias_12_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"176","zacarias","12","9","Liberación futura de Jerusalén","Y en aquel día yo procuraré destruir a todas las naciones que vinieren contra Jerusalén.","zacarias_12_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"177","zacarias","12","10","Liberación futura de Jerusalén","Y derramaré sobre la casa de David, y sobre los moradores de Jerusalén, espíritu de gracia y de oración; y mirarán a mí, a quien traspasaron, y llorarán como se llora por hijo unigénito, afligiéndose por él como quien se aflige por el primogénito.","zacarias_12_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"178","zacarias","12","11","Liberación futura de Jerusalén","En aquel día habrá gran llanto en Jerusalén, como el llanto de Hadadrimón en el valle de Meguido.","zacarias_12_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"179","zacarias","12","12","Liberación futura de Jerusalén","Y la tierra lamentará, cada linaje aparte; los descendientes de la casa de David por sí, y sus mujeres por sí; los descendientes de la casa de Natán por sí, y sus mujeres por sí;","zacarias_12_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"180","zacarias","12","13","Liberación futura de Jerusalén","los descendientes de la casa de Leví por sí, y sus mujeres por sí; los descendientes de Simei por sí, y sus mujeres por sí;","zacarias_12_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"181","zacarias","12","14","Liberación futura de Jerusalén","todos los otros linajes, cada uno por sí, y sus mujeres por sí.","zacarias_12_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=12&version=rv60","",""
"182","zacarias","13","1","","En aquel tiempo habrá un manantial abierto para la casa de David y para los habitantes de Jerusalén, para la purificación del pecado y de la inmundicia.","zacarias_13_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"183","zacarias","13","2","","Y en aquel día, dice Jehová de los ejércitos, quitaré de la tierra los nombres de las imágenes, y nunca más serán recordados; y también haré cortar de la tierra a los profetas y al espíritu de inmundicia.","zacarias_13_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"184","zacarias","13","3","","Y acontecerá que cuando alguno profetizare aún, le dirán su padre y su madre que lo engendraron: No vivirás, porque has hablado mentira en el nombre de Jehová; y su padre y su madre que lo engendraron le traspasarán cuando profetizare.","zacarias_13_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"185","zacarias","13","4","","Y sucederá en aquel tiempo, que todos los profetas se avergonzarán de su visión cuando profetizaren; ni nunca más vestirán el manto velloso para mentir.","zacarias_13_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"186","zacarias","13","5","","Y dirá: No soy profeta; labrador soy de la tierra, pues he estado en el campo desde mi juventud.","zacarias_13_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"187","zacarias","13","6","","Y le preguntarán: ¿Qué heridas son estas en tus manos? Y él responderá: Con ellas fui herido en casa de mis amigos.","zacarias_13_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"188","zacarias","13","7","El pastor de Jehová es herido","Levántate, oh espada, contra el pastor, y contra el hombre compañero mío, dice Jehová de los ejércitos. Hiere al pastor, y serán dispersadas las ovejas; y haré volver mi mano contra los pequeñitos.","zacarias_13_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"189","zacarias","13","8","El pastor de Jehová es herido","Y acontecerá en toda la tierra, dice Jehová, que las dos terceras partes serán cortadas en ella, y se perderán; mas la tercera quedará en ella.","zacarias_13_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"190","zacarias","13","9","El pastor de Jehová es herido","Y meteré en el fuego a la tercera parte, y los fundiré como se funde la plata, y los probaré como se prueba el oro. El invocará mi nombre, y yo le oiré, y diré: Pueblo mío; y él dirá: Jehová es mi Dios.","zacarias_13_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=13&version=rv60","",""
"191","zacarias","14","1","Jerusalén y las naciones","He aquí, el día de Jehová viene, y en medio de ti serán repartidos tus despojos.","zacarias_14_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"192","zacarias","14","2","Jerusalén y las naciones","Porque yo reuniré a todas las naciones para combatir contra Jerusalén; y la ciudad será tomada, y serán saqueadas las casas, y violadas las mujeres; y la mitad de la ciudad irá en cautiverio, mas el resto del pueblo no será cortado de la ciudad.","zacarias_14_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"193","zacarias","14","3","Jerusalén y las naciones","Después saldrá Jehová y peleará con aquellas naciones, como peleó en el día de la batalla.","zacarias_14_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"194","zacarias","14","4","Jerusalén y las naciones","Y se afirmarán sus pies en aquel día sobre el monte de los Olivos, que está en frente de Jerusalén al oriente; y el monte de los Olivos se partirá por en medio, hacia el oriente y hacia el occidente, haciendo un valle muy grande; y la mitad del monte se apartará hacia el norte, y la otra mitad hacia el sur.","zacarias_14_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"195","zacarias","14","5","Jerusalén y las naciones","Y huiréis al valle de los montes, porque el valle de los montes llegará hasta Azal; huiréis de la manera que huisteis por causa del terremoto en los días de Uzías rey de Judá; y vendrá Jehová mi Dios, y con él todos los santos.","zacarias_14_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"196","zacarias","14","6","Jerusalén y las naciones","Y acontecerá que en ese día no habrá luz clara, ni oscura.","zacarias_14_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"197","zacarias","14","7","Jerusalén y las naciones","Será un día, el cual es conocido de Jehová, que no será ni día ni noche; pero sucederá que al caer la tarde habrá luz.","zacarias_14_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"198","zacarias","14","8","Jerusalén y las naciones","Acontecerá también en aquel día, que saldrán de Jerusalén aguas vivas, la mitad de ellas hacia el mar oriental, y la otra mitad hacia el mar occidental, en verano y en invierno.","zacarias_14_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"199","zacarias","14","9","Jerusalén y las naciones","Y Jehová será rey sobre toda la tierra. En aquel día Jehová será uno, y uno su nombre.","zacarias_14_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"200","zacarias","14","10","Jerusalén y las naciones","Toda la tierra se volverá como llanura desde Geba hasta Rimón al sur de Jerusalén; y ésta será enaltecida, y habitada en su lugar desde la puerta de Benjamín hasta el lugar de la puerta primera, hasta la puerta del Angulo, y desde la torre de Hananeel hasta los lagares del rey.","zacarias_14_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"201","zacarias","14","11","Jerusalén y las naciones","Y morarán en ella, y no habrá nunca más maldición, sino que Jerusalén será habitada confiadamente.","zacarias_14_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"202","zacarias","14","12","Jerusalén y las naciones","Y esta será la plaga con que herirá Jehová a todos los pueblos que pelearon contra Jerusalén: la carne de ellos se corromperá estando ellos sobre sus pies, y se consumirán en las cuencas sus ojos, y la lengua se les deshará en su boca.","zacarias_14_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"203","zacarias","14","13","Jerusalén y las naciones","Y acontecerá en aquel día que habrá entre ellos gran pánico enviado por Jehová; y trabará cada uno de la mano de su compañero, y levantará su mano contra la mano de su compañero.","zacarias_14_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"204","zacarias","14","14","Jerusalén y las naciones","Y Judá también peleará en Jerusalén. Y serán reunidas las riquezas de todas las naciones de alrededor: oro y plata, y ropas de vestir, en gran abundancia.","zacarias_14_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"205","zacarias","14","15","Jerusalén y las naciones","Así también será la plaga de los caballos, de los mulos, de los camellos, de los asnos, y de todas las bestias que estuvieren en aquellos campamentos.","zacarias_14_15","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"206","zacarias","14","16","Jerusalén y las naciones","Y todos los que sobrevivieren de las naciones que vinieron contra Jerusalén, subirán de año en año para adorar al Rey, a Jehová de los ejércitos, y a celebrar la fiesta de los tabernáculos.","zacarias_14_16","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"207","zacarias","14","17","Jerusalén y las naciones","Y acontecerá que los de las familias de la tierra que no subieren a Jerusalén para adorar al Rey, Jehová de los ejércitos, no vendrá sobre ellos lluvia.","zacarias_14_17","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"208","zacarias","14","18","Jerusalén y las naciones","Y si la familia de Egipto no subiere y no viniere, sobre ellos no habrá lluvia; vendrá la plaga con que Jehová herirá las naciones que no subieren a celebrar la fiesta de los tabernáculos.","zacarias_14_18","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"209","zacarias","14","19","Jerusalén y las naciones","Esta será la pena del pecado de Egipto, y del pecado de todas las naciones que no subieren para celebrar la fiesta de los tabernáculos.","zacarias_14_19","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"210","zacarias","14","20","Jerusalén y las naciones","En aquel día estará grabado sobre las campanillas de los caballos: SANTIDAD A JEHOVÁ; y las ollas de la casa de Jehová serán como los tazones del altar.","zacarias_14_20","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
"211","zacarias","14","21","Jerusalén y las naciones","Y toda olla en Jerusalén y Judá será consagrada a Jehová de los ejércitos; y todos los que sacrificaren vendrán y tomarán de ellas, y cocerán en ellas; y no habrá en aquel día más mercader en la casa de Jehová de los ejércitos.","zacarias_14_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=zacarias&capitulo=14&version=rv60","",""
