"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"20","sofonias","2","2","Juicios contra las naciones vecinas","antes que tenga efecto el decreto, y el día se pase como el tamo; antes que venga sobre vosotros el furor de la ira de Jehová, antes que el día de la ira de Jehová venga sobre vosotros.","sofonias_2_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"21","sofonias","2","3","Juicios contra las naciones vecinas","Buscad a Jehová todos los humildes de la tierra, los que pusisteis por obra su juicio; buscad justicia, buscad mansedumbre; quizás seréis guardados en el día del enojo de Jehová.","sofonias_2_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"22","sofonias","2","4","Juicios contra las naciones vecinas","Porque Gaza será desamparada, y Ascalón asolada; saquearán a Asdod en pleno día, y Ecrón será desarraigada.","sofonias_2_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"23","sofonias","2","5","Juicios contra las naciones vecinas","¡Ay de los que moran en la costa del mar, del pueblo de los cereteos! La palabra de Jehová es contra vosotros, oh Canaán, tierra de los filisteos, y te haré destruir hasta no dejar morador.","sofonias_2_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"24","sofonias","2","6","Juicios contra las naciones vecinas","Y será la costa del mar praderas para pastores, y corrales de ovejas.","sofonias_2_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"25","sofonias","2","7","Juicios contra las naciones vecinas","Será aquel lugar para el remanente de la casa de Judá; allí apacentarán; en las casas de Ascalón dormirán de noche; porque Jehová su Dios los visitará, y levantará su cautiverio.","sofonias_2_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"26","sofonias","2","8","Juicios contra las naciones vecinas","Yo he oído las afrentas de Moab, y los denuestos de los hijos de Amón con que deshonraron a mi pueblo, y se engrandecieron sobre su territorio.","sofonias_2_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"27","sofonias","2","9","Juicios contra las naciones vecinas","Por tanto, vivo yo, dice Jehová de los ejércitos, Dios de Israel, que Moab será como Sodoma, y los hijos de Amón como Gomorra; campo de ortigas, y mina de sal, y asolamiento perpetuo; el remanente de mi pueblo los saqueará, y el remanente de mi pueblo los heredará.","sofonias_2_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"28","sofonias","2","10","Juicios contra las naciones vecinas","Esto les vendrá por su soberbia, porque afrentaron y se engrandecieron contra el pueblo de Jehová de los ejércitos.","sofonias_2_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"29","sofonias","2","11","Juicios contra las naciones vecinas","Terrible será Jehová contra ellos, porque destruirá a todos los dioses de la tierra, y desde sus lugares se inclinarán a él todas las tierras de las naciones.","sofonias_2_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"30","sofonias","2","12","Juicios contra las naciones vecinas","También vosotros los de Etiopía seréis muertos con mi espada.","sofonias_2_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"31","sofonias","2","13","Juicios contra las naciones vecinas","Y extenderá su mano sobre el norte, y destruirá a Asiria, y convertirá a Nínive en asolamiento y en sequedal como un desierto.","sofonias_2_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
"32","sofonias","2","14","Juicios contra las naciones vecinas","Rebaños de ganado harán en ella majada, todas las bestias del campo; el pelícano también y el erizo dormirán en sus dinteles; su voz cantará en las ventanas; habrá desolación en las puertas, porque su enmaderamiento de cedro será descubierto.","sofonias_2_14","https://www.biblia.es/biblia-buscar-libros-1.php?libro=sofonias&capitulo=2&version=rv60","",""
