"id","book","chapter","verse","subtitle","text","verse_id","source_url","theme","emotion"
"21","job","1","21","Las calamidades de Job","y dijo: Desnudo salí del vientre de mi madre, y desnudo volveré allá. Jehová dio, y Jehová quitó; sea el nombre de Jehová bendito.","job_1_21","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=1&version=rv60","",""
"22","job","1","22","Las calamidades de Job","En todo esto no pecó Job, ni atribuyó a Dios despropósito alguno.","job_1_22","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=1&version=rv60","",""
"23","job","2","1","","Aconteció que otro día vinieron los hijos de Dios para presentarse delante de Jehová, y Satanás vino también entre ellos presentándose delante de Jehová.","job_2_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"24","job","2","2","","Y dijo Jehová a Satanás: ¿De dónde vienes? Respondió Satanás a Jehová, y dijo: De rodear la tierra, y de andar por ella.","job_2_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"25","job","2","3","","Y Jehová dijo a Satanás: ¿No has considerado a mi siervo Job, que no hay otro como él en la tierra, varón perfecto y recto, temeroso de Dios y apartado del mal, y que todavía retiene su integridad, aun cuando tú me incitaste contra él para que lo arruinara sin causa?","job_2_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"26","job","2","4","","Respondiendo Satanás, dijo a Jehová: Piel por piel, todo lo que el hombre tiene dará por su vida.","job_2_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"27","job","2","5","","Pero extiende ahora tu mano, y toca su hueso y su carne, y verás si no blasfema contra ti en tu misma presencia.","job_2_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"28","job","2","6","","Y Jehová dijo a Satanás: He aquí, él está en tu mano; mas guarda su vida.","job_2_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"29","job","2","7","","Entonces salió Satanás de la presencia de Jehová, e hirió a Job con una sarna maligna desde la planta del pie hasta la coronilla de la cabeza.","job_2_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"30","job","2","8","","Y tomaba Job un tiesto para rascarse con él, y estaba sentado en medio de ceniza.","job_2_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"31","job","2","9","","Entonces le dijo su mujer: ¿Aún retienes tu integridad? Maldice a Dios, y muérete.","job_2_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"32","job","2","10","","Y él le dijo: Como suele hablar cualquiera de las mujeres fatuas, has hablado. ¿Qué? ¿Recibiremos de Dios el bien, y el mal no lo recibiremos? En todo esto no pecó Job con sus labios.","job_2_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"33","job","2","11","","Y tres amigos de Job, Elifaz temanita, Bildad suhita, y Zofar naamatita, luego que oyeron todo este mal que le había sobrevenido, vinieron cada uno de su lugar; porque habían convenido en venir juntos para condolerse de él y para consolarle.","job_2_11","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"34","job","2","12","","Los cuales, alzando los ojos desde lejos, no lo conocieron, y lloraron a gritos; y cada uno de ellos rasgó su manto, y los tres esparcieron polvo sobre sus cabezas hacia el cielo.","job_2_12","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"35","job","2","13","","Así se sentaron con él en tierra por siete días y siete noches, y ninguno le hablaba palabra, porque veían que su dolor era muy grande.","job_2_13","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=2&version=rv60","",""
"36","job","3","1","Job maldice el día en que nació","Después de esto abrió Job su boca, y maldijo su día.","job_3_1","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"37","job","3","2","Job maldice el día en que nació","Y exclamó Job, y dijo:","job_3_2","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"38","job","3","3","Job maldice el día en que nació","Perezca el día en que yo nací,
Y la noche en que se dijo: Varón es concebido.","job_3_3","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"39","job","3","4","Job maldice el día en que nació","Sea aquel día sombrío,
Y no cuide de él Dios desde arriba,
Ni claridad sobre él resplandezca.","job_3_4","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"40","job","3","5","Job maldice el día en que nació","Aféenlo tinieblas y sombra de muerte;
Repose sobre él nublado
Que lo haga horrible como día caliginoso.","job_3_5","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"41","job","3","6","Job maldice el día en que nació","Ocupe aquella noche la oscuridad;
No sea contada entre los días del año,
Ni venga en el número de los meses.","job_3_6","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"42","job","3","7","Job maldice el día en que nació","¡Oh, que fuera aquella noche solitaria,
Que no viniera canción alguna en ella!","job_3_7","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"43","job","3","8","Job maldice el día en que nació","Maldíganla los que maldicen el día,
Los que se aprestan para despertar a Leviatán.","job_3_8","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"44","job","3","9","Job maldice el día en que nació","Oscurézcanse las estrellas de su alba;
Espere la luz, y no venga,
Ni vea los párpados de la mañana;","job_3_9","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
"45","job","3","10","Job maldice el día en que nació","Por cuanto no cerró las puertas del vientre donde yo estaba,
Ni escondió de mis ojos la miseria.","job_3_10","https://www.biblia.es/biblia-buscar-libros-1.php?libro=job&capitulo=3&version=rv60","",""
